,Unnamed: 0,file,gender,congruent,exact_file,pixels,VGG19_ALL_3_fine_tuned_v2,mean_predictions,parse,congruent2,sym,condition
187,87,127_03_masc.jpg,female,masculinized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\127_03_masc.jpg,[255. 255. 255. ... 255. 255. 255.],0.5383794,0.5383794,127_03_,no,no,
188,88,129_03_feminized.jpg,female,feminized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\129_03_feminized.jpg,[255. 255. 255. ... 255. 255. 255.],0.5172183,0.5172183,129_03_,yes,no,
189,89,129_03_masc.jpg,female,masculinized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\129_03_masc.jpg,[255. 255. 255. ... 255. 255. 255.],0.5395458,0.5395458,129_03_,no,no,
190,90,134_03_feminized.jpg,female,feminized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\134_03_feminized.jpg,[255. 255. 255. ... 255. 255. 255.],0.50253797,0.50253797,134_03_,yes,no,
191,91,134_03_masc.jpg,female,masculinized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\134_03_masc.jpg,[255. 255. 255. ... 255. 255. 255.],0.5248616,0.5248616,134_03_,no,no,
192,92,135_03_feminized.jpg,female,feminized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\135_03_feminized.jpg,[255. 255. 255. ... 255. 255. 255.],0.6064484,0.6064484,135_03_,yes,no,
193,93,135_03_masc.jpg,female,masculinized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\135_03_masc.jpg,[255. 255. 255. ... 255. 255. 255.],0.569764,0.569764,135_03_,no,no,
194,94,136_03_feminized.jpg,female,feminized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\136_03_feminized.jpg,[255. 255. 255. ... 255. 255. 255.],0.51221085,0.51221085,136_03_,yes,no,
195,95,136_03_masc.jpg,female,masculinized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\136_03_masc.jpg,[255. 255. 255. ... 255. 255. 255.],0.46054247,0.46054247,136_03_,no,no,
196,96,139_03_feminized.jpg,female,feminized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\139_03_feminized.jpg,[255. 255. 255. ... 255. 255. 255.],0.5276713,0.5276713,139_03_,yes,no,
197,97,139_03_masc.jpg,female,masculinized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\139_03_masc.jpg,[255. 255. 255. ... 255. 255. 255.],0.53837866,0.53837866,139_03_,no,no,
198,98,144_03_feminized.jpg,female,feminized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\144_03_feminized.jpg,[255. 255. 255. ... 255. 255. 255.],0.47856918,0.47856918,144_03_,yes,no,
199,99,144_03_masc.jpg,female,masculinized,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\144_03_masc.jpg,[255. 255. 255. ... 255. 255. 255.],0.5000961,0.5000961,144_03_,no,no,
0,0,004_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\004_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.48624167,0.48624167,004_03_,original,no,original
1,1,004_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\004_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4651179,0.4651179,004_03_,original,yes,sym
2,2,008_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\008_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.45750043,0.45750043,008_03_,original,no,original
3,3,008_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\008_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.47466746,0.47466746,008_03_,original,yes,sym
4,4,012_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\012_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.50633794,0.50633794,012_03_,original,no,original
5,5,012_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\012_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.53128666,0.53128666,012_03_,original,yes,sym
6,6,017_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\017_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.52884936,0.52884936,017_03_,original,no,original
7,7,017_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\017_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.53675467,0.53675467,017_03_,original,yes,sym
8,8,018_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\018_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4710516,0.4710516,018_03_,original,no,original
9,9,018_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\018_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.47904494,0.47904494,018_03_,original,yes,sym
10,10,021_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\021_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4432288,0.4432288,021_03_,original,no,original
11,11,021_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\021_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.45043287,0.45043287,021_03_,original,yes,sym
12,12,022_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\022_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.48051187,0.48051187,022_03_,original,no,original
13,13,022_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\022_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4558272,0.4558272,022_03_,original,yes,sym
14,14,024_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\024_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4367918,0.4367918,024_03_,original,no,original
15,15,024_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\024_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.46565637,0.46565637,024_03_,original,yes,sym
16,16,026_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\026_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.48527244,0.48527244,026_03_,original,no,original
17,17,026_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\026_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.49797544,0.49797544,026_03_,original,yes,sym
18,18,029_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\029_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.497623,0.497623,029_03_,original,no,original
19,19,029_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\029_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.48984405,0.48984405,029_03_,original,yes,sym
20,20,031_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\031_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.44689927,0.44689927,031_03_,original,no,original
21,21,031_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\031_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.46202043,0.46202043,031_03_,original,yes,sym
22,22,033_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\033_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.47741362,0.47741362,033_03_,original,no,original
23,23,033_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\033_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.47949877,0.47949877,033_03_,original,yes,sym
24,24,036_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\036_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.54195935,0.54195935,036_03_,original,no,original
25,25,036_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\036_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5299701,0.5299701,036_03_,original,yes,sym
26,26,037_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\037_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.51685846,0.51685846,037_03_,original,no,original
27,27,037_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\037_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5130892,0.5130892,037_03_,original,yes,sym
28,28,041_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\041_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.43357447,0.43357447,041_03_,original,no,original
29,29,041_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\041_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4367012,0.4367012,041_03_,original,yes,sym
30,30,042_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\042_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.44143853,0.44143853,042_03_,original,no,original
31,31,042_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\042_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.41247806,0.41247806,042_03_,original,yes,sym
32,32,043_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\043_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.47746035,0.47746035,043_03_,original,no,original
33,33,043_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\043_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.47948733,0.47948733,043_03_,original,yes,sym
34,34,044_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\044_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.46704724,0.46704724,044_03_,original,no,original
35,35,044_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\044_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4773918,0.4773918,044_03_,original,yes,sym
36,36,045_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\045_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.47445062,0.47445062,045_03_,original,no,original
37,37,045_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\045_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.48350486,0.48350486,045_03_,original,yes,sym
38,38,061_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\061_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4258006,0.4258006,061_03_,original,no,original
39,39,061_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\061_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.43186232,0.43186232,061_03_,original,yes,sym
40,40,063_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\063_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4459423,0.4459423,063_03_,original,no,original
41,41,063_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\063_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4332424,0.4332424,063_03_,original,yes,sym
42,42,067_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\067_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.45751694,0.45751694,067_03_,original,no,original
43,43,067_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\067_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.46855685,0.46855685,067_03_,original,yes,sym
44,44,068_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\068_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.43220642,0.43220642,068_03_,original,no,original
45,45,068_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\068_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.42865548,0.42865548,068_03_,original,yes,sym
46,46,069_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\069_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.45189497,0.45189497,069_03_,original,no,original
47,47,069_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\069_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4552723,0.4552723,069_03_,original,yes,sym
48,48,070_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\070_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4179503,0.4179503,070_03_,original,no,original
49,49,070_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\070_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.42674765,0.42674765,070_03_,original,yes,sym
50,50,082_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\082_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4547197,0.4547197,082_03_,original,no,original
51,51,082_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\082_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4600164,0.4600164,082_03_,original,yes,sym
52,52,092_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\092_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4710376,0.4710376,092_03_,original,no,original
53,53,092_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\092_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4617677,0.4617677,092_03_,original,yes,sym
54,54,096_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\096_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.46566287,0.46566287,096_03_,original,no,original
55,55,096_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\096_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.46120217,0.46120217,096_03_,original,yes,sym
56,56,101_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\101_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.50839484,0.50839484,101_03_,original,no,original
57,57,101_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\101_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.48910102,0.48910102,101_03_,original,yes,sym
58,58,103_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\103_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4022272,0.4022272,103_03_,original,no,original
59,59,103_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\103_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.40054008,0.40054008,103_03_,original,yes,sym
60,60,104_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\104_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4652922,0.4652922,104_03_,original,no,original
61,61,104_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\104_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.48625132,0.48625132,104_03_,original,yes,sym
62,62,105_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\105_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.44823745,0.44823745,105_03_,original,no,original
63,63,105_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\105_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.45793334,0.45793334,105_03_,original,yes,sym
64,64,108_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\108_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4716991,0.4716991,108_03_,original,no,original
65,65,108_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\108_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.47450772,0.47450772,108_03_,original,yes,sym
66,66,117_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\117_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.48385778,0.48385778,117_03_,original,no,original
67,67,117_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\117_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5058122,0.5058122,117_03_,original,yes,sym
68,68,119_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\119_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.46271357,0.46271357,119_03_,original,no,original
69,69,119_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\119_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.44902012,0.44902012,119_03_,original,yes,sym
70,70,121_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\121_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.44532463,0.44532463,121_03_,original,no,original
71,71,121_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\121_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4473391,0.4473391,121_03_,original,yes,sym
72,72,123_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\123_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.44881275,0.44881275,123_03_,original,no,original
73,73,123_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\123_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.44070986,0.44070986,123_03_,original,yes,sym
74,74,125_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\125_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4778774,0.4778774,125_03_,original,no,original
75,75,125_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\125_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.46097586,0.46097586,125_03_,original,yes,sym
76,76,128_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\128_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4640861,0.4640861,128_03_,original,no,original
77,77,128_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\128_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.46987948,0.46987948,128_03_,original,yes,sym
78,78,130_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\130_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5568125,0.5568125,130_03_,original,no,original
79,79,130_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\130_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.54056627,0.54056627,130_03_,original,yes,sym
80,80,131_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\131_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4197121,0.4197121,131_03_,original,no,original
81,81,131_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\131_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4263132,0.4263132,131_03_,original,yes,sym
82,82,132_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\132_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4666669,0.4666669,132_03_,original,no,original
83,83,132_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\132_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.47495314,0.47495314,132_03_,original,yes,sym
84,84,137_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\137_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4667743,0.4667743,137_03_,original,no,original
85,85,137_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\137_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4931387,0.4931387,137_03_,original,yes,sym
86,86,138_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\138_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.51144093,0.51144093,138_03_,original,no,original
87,87,138_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\138_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5387155,0.5387155,138_03_,original,yes,sym
88,88,140_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\140_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.3997195,0.3997195,140_03_,original,no,original
89,89,140_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\140_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.41108063,0.41108063,140_03_,original,yes,sym
90,90,141_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\141_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.58211523,0.58211523,141_03_,original,no,original
91,91,141_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\141_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.56885195,0.56885195,141_03_,original,yes,sym
92,92,142_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\142_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.4951665,0.4951665,142_03_,original,no,original
93,93,142_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\142_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5026102,0.5026102,142_03_,original,yes,sym
94,94,143_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\143_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.44638595,0.44638595,143_03_,original,no,original
95,95,143_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\143_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.47508636,0.47508636,143_03_,original,yes,sym
96,96,172_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\172_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.3989344,0.3989344,172_03_,original,no,original
97,97,172_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\172_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.40400442,0.40400442,172_03_,original,yes,sym
98,98,173_03.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\173_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.49824265,0.49824265,173_03_,original,no,original
99,99,173_03_sym.jpg,male,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\male\173_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.48505047,0.48505047,173_03_,original,yes,sym
100,0,001_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\001_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5843828,0.5843828,001_03_,original,no,original
101,1,001_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\001_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5568319,0.5568319,001_03_,original,yes,sym
102,2,002_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\002_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.6414028,0.6414028,002_03_,original,no,original
103,3,002_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\002_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.64077497,0.64077497,002_03_,original,yes,sym
104,4,003_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\003_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.53547156,0.53547156,003_03_,original,no,original
105,5,003_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\003_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.55198777,0.55198777,003_03_,original,yes,sym
106,6,006_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\006_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5108577,0.5108577,006_03_,original,no,original
107,7,006_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\006_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5038466,0.5038466,006_03_,original,yes,sym
108,8,007_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\007_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5952078,0.5952078,007_03_,original,no,original
109,9,007_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\007_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5931875,0.5931875,007_03_,original,yes,sym
110,10,009_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\009_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.5896536,0.5896536,009_03_,original,no,original
111,11,009_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\009_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.58050245,0.58050245,009_03_,original,yes,sym
112,12,010_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\010_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.503532,0.503532,010_03_,original,no,original
113,13,010_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\010_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5117037,0.5117037,010_03_,original,yes,sym
114,14,011_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\011_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.54559755,0.54559755,011_03_,original,no,original
115,15,011_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\011_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.57193166,0.57193166,011_03_,original,yes,sym
116,16,013_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\013_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.55247575,0.55247575,013_03_,original,no,original
117,17,013_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\013_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.5655335,0.5655335,013_03_,original,yes,sym
118,18,014_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\014_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.54336625,0.54336625,014_03_,original,no,original
119,19,014_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\014_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.53289217,0.53289217,014_03_,original,yes,sym
120,20,016_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\016_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.50371957,0.50371957,016_03_,original,no,original
121,21,016_03_sym.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\016_03_sym.jpg,[255. 255. 255. ... 255. 255. 255.],0.4955943,0.4955943,016_03_,original,yes,sym
122,22,019_03.jpg,female,original,C:\Users\nunok\PycharmProjects\pythonProject2\predict\female\019_03.jpg,[255. 255. 255. ... 255. 255. 255.],0.50180715,0.50180715,019_03_,original,no,original
